"","DATE","SEGMENTID","SPEED","GameType"
"52568","2014-12-21","695",24.5370326212967,""
"52652","2014-12-21","696",20.7533338050834,""
"52736","2014-12-21","697",25.2567746728485,""
"52820","2014-12-21","698",20.9141066579997,""
"52904","2014-12-21","699",22.0817048461748,""
"52988","2014-12-21","700",20.4398948831387,""
"53072","2014-12-21","702",26.5593681766819,""
"53156","2014-12-21","703",23.4091367443946,""
"53240","2014-12-21","704",27.1596122173046,""
"53324","2014-12-21","705",23.6923823743973,""
"53408","2014-12-21","706",25.7322105562628,""
"53492","2014-12-21","707",23.5417154456985,""
"53576","2014-12-21","708",25.7187258687348,""
"53660","2014-12-21","709",22.8309379587696,""
"53744","2014-12-21","710",20.72655684121,""
"53828","2014-12-21","711",25.0975974712497,""
"53912","2014-12-21","712",25.121305763567,""
"53996","2014-12-21","713",25.4096410736968,""
"54080","2014-12-21","714",24.4572213515567,""
"54164","2014-12-21","715",22.5301253062791,""
"54248","2014-12-21","716",25.3308390386757,""
"54332","2014-12-21","717",22.7267678417083,""
"54416","2014-12-21","718",21.6794204926402,""
"54500","2014-12-21","719",22.036468961772,""
"54583","2014-12-21","721",33.7333896603265,""
"54667","2014-12-21","737",21.7138932870846,""
"54751","2014-12-21","738",19.8799960622509,""
"54835","2014-12-21","739",22.0298368440447,""
"54919","2014-12-21","752",27.8322204800503,""
"55003","2014-12-21","755",25.0927705952651,""
"55087","2014-12-21","757",17.5271430632405,""
"55171","2014-12-21","758",17.4488167729447,""
"55255","2014-12-21","759",20.3544446320756,""
"55339","2014-12-21","760",20.8970490387653,""
"55564","2014-12-21","765",22.1605577071487,""
"55648","2014-12-21","766",21.3758861741859,""
"55732","2014-12-21","767",22.8996392439624,""
"55816","2014-12-21","768",22.9638775556463,""
"55900","2014-12-21","769",23.3046162253605,""
"55984","2014-12-21","770",19.3561497111986,""
"56068","2014-12-21","771",26.5000537884343,""
"56152","2014-12-21","772",25.1093522287797,""
"56236","2014-12-21","773",23.5253627747896,""
"56320","2014-12-21","774",24.0951671372505,""
"56404","2014-12-21","775",27.7754855386678,""
"56488","2014-12-21","776",27.6295649470684,""
"56572","2014-12-21","777",29.3009292324419,""
"56656","2014-12-21","778",25.6182546126178,""
"56740","2014-12-21","779",21.6659428847807,""
"56824","2014-12-21","780",20.8363193761802,""
"56908","2014-12-21","781",26.0964779415262,""
"56992","2014-12-21","782",19.5950059585933,""
"57076","2014-12-21","783",28.8194145628632,""
"57160","2014-12-21","784",26.8850896560449,""
"57244","2014-12-21","785",26.1003526287028,""
"57328","2014-12-21","786",28.2229175144039,""
"57412","2014-12-21","787",25.4756247775876,""
"57496","2014-12-21","788",20.2177474766071,""
"57580","2014-12-21","789",23.1819250574923,""
"57664","2014-12-21","790",24.8163313279169,""
"57748","2014-12-21","791",20.0345708933906,""
"57827","2014-12-21","793",21.3288164011627,""
"57909","2014-12-21","796",48.3946920399984,""
"57993","2014-12-21","797",29.9492259722529,""
"58077","2014-12-21","798",29.6367473743187,""
"58161","2014-12-21","799",29.2291717212273,""
"58245","2014-12-21","800",29.2706485260186,""
"58329","2014-12-21","801",27.8423849561106,""
"58413","2014-12-21","802",24.7629501126506,""
"58497","2014-12-21","803",24.9314043188015,""
"58581","2014-12-21","804",23.4791023029646,""
"58665","2014-12-21","805",28.9262747157069,""
"58749","2014-12-21","806",29.093941220032,""
"58833","2014-12-21","807",48.6732143312877,""
"58917","2014-12-21","808",27.0821107401779,""
"59001","2014-12-21","809",27.6305938902146,""
"59085","2014-12-21","810",28.6762987581338,""
"59169","2014-12-21","811",31.3267322123319,""
"59253","2014-12-21","812",25.8849513556609,""
"59337","2014-12-21","813",23.0945018629072,""
"59421","2014-12-21","814",23.2471208049837,""
"59505","2014-12-21","815",19.7351781871959,""
"59589","2014-12-21","816",27.9430843416284,""
"59673","2014-12-21","817",26.4340455797176,""
"59757","2014-12-21","821",33.7981841610303,""
"59841","2014-12-21","822",26.0738465137906,""
"59925","2014-12-21","823",30.5429560454365,""
"60009","2014-12-21","824",25.3617137605635,""
"60093","2014-12-21","825",26.0842128707893,""
"60177","2014-12-21","826",23.3561031349423,""
"60254","2014-12-21","827",28.5763967204709,""
"60337","2014-12-21","828",26.244204721641,""
"60421","2014-12-21","829",24.6677335130081,""
"60664","2014-12-21","837",23.9670822901476,""
"60748","2014-12-21","838",22.9192249822282,""
"60832","2014-12-21","839",20.1359195033001,""
"60916","2014-12-21","840",23.4230379686481,""
"61000","2014-12-21","841",21.545913455053,""
"61084","2014-12-21","842",22.9852137778802,""
"61168","2014-12-21","843",24.0269556577406,""
"61252","2014-12-21","844",23.932355252649,""
"61336","2014-12-21","845",26.6868450487427,""
"61420","2014-12-21","846",27.4831502170597,""
"61508","2014-12-21","850",28.9257225735306,""
"61592","2014-12-21","851",27.0514005767686,""
"61676","2014-12-21","852",25.4194886702282,""
"61760","2014-12-21","853",25.324795224855,""
"61844","2014-12-21","854",22.3456424044152,""
"61928","2014-12-21","856",28.4844076898333,""
"62012","2014-12-21","857",27.1907140932441,""
"62096","2014-12-21","858",24.3023258501925,""
"62180","2014-12-21","859",25.6825276790401,""
"62264","2014-12-21","860",17.6876404789259,""
"62348","2014-12-21","861",18.2919409855047,""
"62432","2014-12-21","862",21.615249283639,""
"62516","2014-12-21","863",22.565640060093,""
"62600","2014-12-21","864",20.5049338362971,""
"62682","2014-12-21","866",22.8155962788604,""
"62766","2014-12-21","867",18.6916312193646,""
"62844","2014-12-21","871",18.5730008163526,""
"63130","2014-12-21","875",21.8924623376749,""
"63286","2014-12-21","877",22.8152896211851,""
"63432","2014-12-21","879",18.5839184925584,""
"63586","2014-12-21","881",22.841226573085,""
"63669","2014-12-21","882",20.6354817306489,""
"63753","2014-12-21","883",19.9045747716245,""
"63837","2014-12-21","884",24.463683732273,""
"63921","2014-12-21","886",28.6190163254221,""
"64005","2014-12-21","887",50.7149582688633,""
"64089","2014-12-21","888",49.6444477132032,""
"64173","2014-12-21","889",49.0458188513114,""
"64257","2014-12-21","890",42.9441545676692,""
"64341","2014-12-21","891",47.4620080348049,""
"64425","2014-12-21","892",45.1549840866952,""
"64509","2014-12-21","893",40.954704301499,""
"64593","2014-12-21","894",45.3514296599494,""
"64677","2014-12-21","895",46.2613564739341,""
"64761","2014-12-21","896",41.8103761294671,""
"64845","2014-12-21","898",26.4042897479349,""
"64929","2014-12-21","899",23.8530765932621,""
"65013","2014-12-21","900",22.9672199559392,""
"65097","2014-12-21","903",22.6984356429386,""
"65181","2014-12-21","904",22.7759293305479,""
"65265","2014-12-21","907",19.5069180649149,""
"65349","2014-12-21","908",18.9792967161583,""
"65433","2014-12-21","911",17.4859565601799,""
"65517","2014-12-21","912",23.2750415103736,""
"65601","2014-12-21","913",24.3839983648593,""
"65685","2014-12-21","914",23.5214330530832,""
"65769","2014-12-21","917",21.8766449316804,""
"65853","2014-12-21","918",22.9131035598922,""
"65937","2014-12-21","921",19.2279382060341,""
"66021","2014-12-21","922",18.9274884242799,""
"66105","2014-12-21","925",17.5236844482468,""
"66189","2014-12-21","926",26.8757250908836,""
"66273","2014-12-21","927",25.7571879700424,""
"66357","2014-12-21","928",17.909799423318,""
"66441","2014-12-21","929",20.4522956866784,""
"66525","2014-12-21","930",20.2745291348112,""
"66604","2014-12-21","931",28.4555088926735,""
"66682","2014-12-21","932",22.8734460003514,""
"66765","2014-12-21","933",25.6097288041906,""
"66849","2014-12-21","934",25.0237910936837,""
"66933","2014-12-21","935",18.5952735912199,""
"67017","2014-12-21","936",19.9780596578108,""
"67101","2014-12-21","937",19.0873550173356,""
"67185","2014-12-21","938",22.2532035696996,""
"67269","2014-12-21","939",19.2321127377348,""
"67353","2014-12-21","940",23.2655357557901,""
"67437","2014-12-21","941",26.8890079726239,""
"67521","2014-12-21","942",20.7401305891717,""
"67605","2014-12-21","943",24.6739782100511,""
"67689","2014-12-21","944",26.1192297376286,""
"67773","2014-12-21","945",25.0012612683084,""
"67852","2014-12-21","946",30.0767968341935,""
"67929","2014-12-21","947",32.0724009298782,""
"68002","2014-12-21","948",22.2132897811195,""
"68077","2014-12-21","949",26.0108187162773,""
"68153","2014-12-21","950",25.993294874466,""
"68222","2014-12-21","954",21.3492505703776,""
"68294","2014-12-21","955",18.7629287491802,""
"68365","2014-12-21","956",15.4464024306496,""
"68445","2014-12-21","957",19.0272353321311,""
"68527","2014-12-21","960",15.645620694675,""
"68611","2014-12-21","961",19.0242119495579,""
"68947","2014-12-21","969",26.1577267207607,""
"69403","2014-12-21","977",27.3030576954381,""
"69466","2014-12-21","978",21.7752875200762,""
"69529","2014-12-21","979",21.6972203581375,""
"69673","2014-12-21","985",35.755547656616,""
"69757","2014-12-21","986",26.6835050408794,""
"69841","2014-12-21","987",31.2141783222285,""
"70122","2014-12-21","1003",24.9189207422613,""
"70265","2014-12-21","1024",22.4942816874434,""
"70349","2014-12-21","1025",23.6310649540876,""
"70433","2014-12-21","1026",16.9424369189793,""
"70517","2014-12-21","1027",24.8864114689802,""
"70601","2014-12-21","1028",21.9377163560164,""
"70683","2014-12-21","1029",17.1998087064186,""
"70766","2014-12-21","1031",25.7291987962994,""
"70846","2014-12-21","1033",20.1304041735124,""
"70926","2014-12-21","1034",20.615925354892,""
"71000","2014-12-21","1035",14.2867257993947,""
"71076","2014-12-21","1036",19.7035937754207,""
"71157","2014-12-21","1037",21.2840357546211,""
"71241","2014-12-21","1038",18.067058292254,""
"71322","2014-12-21","1040",25.2511957393646,""
"71400","2014-12-21","1049",29.6452356531703,""
"71494","2014-12-21","1051",27.6880979094859,""
"71572","2014-12-21","1052",24.9545205930267,""
"71655","2014-12-21","1053",23.0539325566917,""
"71739","2014-12-21","1054",18.5004548280272,""
"71823","2014-12-21","1055",17.695326370335,""
"71907","2014-12-21","1056",20.7666194872679,""
"71991","2014-12-21","1057",20.6801257778664,""
"72075","2014-12-21","1058",22.4804706364034,""
"72151","2014-12-21","1059",23.6902524052381,""
"72224","2014-12-21","1060",27.2605693750103,""
"72290","2014-12-21","1061",22.0000233828396,""
"72360","2014-12-21","1062",21.7522391154257,""
"72420","2014-12-21","1063",25.32712897996,""
"72501","2014-12-21","1081",35.8520355403731,""
"72585","2014-12-21","1082",27.2234583469345,""
"72684","2014-12-21","1089",27.7798271802607,""
"72768","2014-12-21","1090",30.4919219518577,""
"72871","2014-12-21","1098",23.1114322296592,""
"72955","2014-12-21","1099",23.2705942359408,""
"73039","2014-12-21","1100",24.1287796691374,""
"73123","2014-12-21","1101",27.9179405367939,""
"73207","2014-12-21","1102",23.9427892024222,""
"73291","2014-12-21","1103",23.2689285728166,""
"73375","2014-12-21","1104",22.1399662180959,""
"73459","2014-12-21","1105",25.6847454085397,""
"73543","2014-12-21","1115",27.776122609348,""
"73627","2014-12-21","1116",31.6912636955709,""
"73711","2014-12-21","1117",28.8185749056692,""
"73795","2014-12-21","1118",32.0032137805084,""
"73879","2014-12-21","1124",35.3686750055732,""
"73963","2014-12-21","1125",33.0381389220287,""
"74047","2014-12-21","1126",26.7554833755655,""
"74131","2014-12-21","1127",27.9558362666199,""
"74215","2014-12-21","1132",30.3067184560584,""
"74299","2014-12-21","1133",29.3285619710323,""
"74383","2014-12-21","1134",24.7884621655841,""
"74467","2014-12-21","1151",23.6606555103427,""
"74551","2014-12-21","1152",27.9477709747504,""
"74635","2014-12-21","1153",22.4063530569993,""
"74719","2014-12-21","1170",23.2148423862196,""
"74803","2014-12-21","1171",29.1060582786766,""
"74887","2014-12-21","1172",23.2546327722175,""
"74971","2014-12-21","1173",26.2729490464548,""
"75055","2014-12-21","1178",19.3525016402472,""
"75139","2014-12-21","1181",22.7276787055595,""
"75223","2014-12-21","1182",23.1518070954001,""
"75307","2014-12-21","1185",24.4731366876159,""
"75391","2014-12-21","1188",20.083911385859,""
"75475","2014-12-21","1189",21.0094492852431,""
"75559","2014-12-21","1192",19.1962726242502,""
"75643","2014-12-21","1193",21.9103861690974,""
"75727","2014-12-21","1196",28.3629021474219,""
"75811","2014-12-21","1197",25.7844963301597,""
"75895","2014-12-21","1198",24.9539037536654,""
"75979","2014-12-21","1199",25.7839564267366,""
"76063","2014-12-21","1200",29.80188267969,""
"76147","2014-12-21","1201",27.5432936174994,""
"76231","2014-12-21","1202",25.2776766100897,""
"76315","2014-12-21","1203",22.306559226518,""
"76399","2014-12-21","1204",21.5348011492823,""
"76483","2014-12-21","1205",24.1551354830187,""
"76567","2014-12-21","1206",21.8647930087386,""
"76651","2014-12-21","1207",21.1895923480591,""
"76735","2014-12-21","1208",25.1269101997039,""
"76819","2014-12-21","1209",23.5795584308306,""
"76903","2014-12-21","1210",24.8052369651195,""
"76987","2014-12-21","1211",27.9547606017519,""
"77071","2014-12-21","1212",24.3390787093953,""
"77155","2014-12-21","1213",23.9582076168491,""
"77239","2014-12-21","1214",24.1162650018822,""
"77323","2014-12-21","1215",20.3073146370983,""
"77405","2014-12-21","1216",22.667806086868,""
"77489","2014-12-21","1217",26.9012176393275,""
"77573","2014-12-21","1218",21.6571964112099,""
"77657","2014-12-21","1219",21.484131174244,""
"77741","2014-12-21","1220",20.6110777195073,""
"77825","2014-12-21","1221",18.3412513896222,""
"77909","2014-12-21","1222",18.7431631729847,""
"77993","2014-12-21","1223",23.7246248722106,""
"78077","2014-12-21","1224",25.1727114982602,""
"78161","2014-12-21","1225",21.8089070877556,""
"78245","2014-12-21","1226",21.9828276991387,""
"78329","2014-12-21","1227",18.8383440774997,""
"78413","2014-12-21","1228",22.9934192952304,""
"78497","2014-12-21","1229",19.9977474155274,""
"78581","2014-12-21","1230",20.5294711424433,""
"78665","2014-12-21","1231",18.57499993302,""
"78749","2014-12-21","1232",26.5524865808806,""
"78833","2014-12-21","1233",26.2325609346557,""
"78917","2014-12-21","1234",26.3529785806454,""
"79001","2014-12-21","1235",26.4702098757061,""
"79085","2014-12-21","1236",27.5996159531937,""
"79169","2014-12-21","1237",28.0015437255757,""
"79253","2014-12-21","1238",22.8915929731745,""
"79337","2014-12-21","1239",20.7615872752025,""
"79421","2014-12-21","1240",23.4390880613177,""
"79505","2014-12-21","1241",27.0611822604927,""
"79589","2014-12-21","1242",23.0626184405922,""
"79673","2014-12-21","1243",23.9020918446553,""
"79757","2014-12-21","1244",24.2675867414388,""
"79841","2014-12-21","1245",24.478264128912,""
"79925","2014-12-21","1246",24.8249750411187,""
"80009","2014-12-21","1247",28.5550598844922,""
"80093","2014-12-21","1248",27.185329829055,""
"80177","2014-12-21","1249",26.7496731530936,""
"80261","2014-12-21","1250",25.4515052659733,""
"80345","2014-12-21","1251",20.4051722840862,""
"80429","2014-12-21","1252",24.4901153363843,""
"80513","2014-12-21","1253",26.2731629793947,""
"80597","2014-12-21","1254",22.1527196245158,""
"80681","2014-12-21","1255",21.7800005136443,""
"80765","2014-12-21","1256",20.9865990787527,""
"80849","2014-12-21","1257",17.0923138281001,""
"80933","2014-12-21","1258",20.694275251265,""
"81017","2014-12-21","1259",20.4433369932654,""
"81101","2014-12-21","1260",25.6027488809291,""
"81185","2014-12-21","1261",21.92028887184,""
"81269","2014-12-21","1262",22.4073512050736,""
"81353","2014-12-21","1263",20.3737012183098,""
"81437","2014-12-21","1264",19.6625572399659,""
"81521","2014-12-21","1265",19.7459369963004,""
"81605","2014-12-21","1266",18.3552953541579,""
"81689","2014-12-21","1268",28.7908031348148,""
"81773","2014-12-21","1269",18.4748027184504,""
"81857","2014-12-21","1270",19.1721594924634,""
"81941","2014-12-21","1271",19.9109979931866,""
"82025","2014-12-21","1272",21.388184246256,""
"82109","2014-12-21","1273",21.1128448401523,""
"82193","2014-12-21","1274",23.8301993141721,""
"82277","2014-12-21","1276",28.1577669250966,""
"82361","2014-12-21","1277",28.5222739186068,""
"82445","2014-12-21","1280",21.0443143567438,""
"82529","2014-12-21","1281",22.1344850607678,""
"82613","2014-12-21","1282",17.8991780084515,""
"82697","2014-12-21","1283",19.2383185702579,""
"82781","2014-12-21","1285",19.5228574094774,""
"82865","2014-12-21","1286",16.5253414923767,""
"82949","2014-12-21","1287",17.3915418273884,""
"83033","2014-12-21","1288",20.0038211579954,""
"83117","2014-12-21","1289",19.8343866386375,""
"83201","2014-12-21","1290",22.1762678991876,""
"83285","2014-12-21","1291",23.4660090431875,""
"83369","2014-12-21","1292",21.7750374213793,""
"83453","2014-12-21","1293",22.9405949641207,""
"83537","2014-12-21","1294",16.9175380477857,""
"83621","2014-12-21","1295",18.6626649672511,""
"83705","2014-12-21","1296",18.1602408477558,""
"83789","2014-12-21","1297",19.4950264517987,""
"83867","2014-12-21","1298",17.7542400981858,""
"83942","2014-12-21","1299",19.2898353761182,""
"84025","2014-12-21","1300",20.4280746115773,""
"84109","2014-12-21","1301",18.6173149483171,""
"84193","2014-12-21","1302",18.5750481030892,""
"84277","2014-12-21","1303",21.9638307503457,""
"84361","2014-12-21","1304",21.182254144789,""
"84445","2014-12-21","1305",21.3307097935357,""
"84515","2014-12-21","1306",25.68797770292,""
"84598","2014-12-21","1307",21.0942935153991,""
"84682","2014-12-21","1308",22.640135049224,""
"84766","2014-12-21","1309",22.2668535995241,""
"741","2014-12-21","1",23.7696065780134,"Bears"
"1581","2014-12-21","2",21.2037362441999,"Bears"
"2421","2014-12-21","3",24.6103652007662,"Bears"
"3261","2014-12-21","4",23.1228695524815,"Bears"
"4101","2014-12-21","5",28.0940096795288,"Bears"
"4941","2014-12-21","6",21.9101393474687,"Bears"
"5781","2014-12-21","7",24.0067759342335,"Bears"
"6621","2014-12-21","8",21.6831702506068,"Bears"
"7461","2014-12-21","9",27.428186921109,"Bears"
"8301","2014-12-21","10",22.8389763904242,"Bears"
"9141","2014-12-21","11",23.2188975804763,"Bears"
"9981","2014-12-21","12",28.4812322891223,"Bears"
"10821","2014-12-21","13",27.1117015901938,"Bears"
"11661","2014-12-21","14",25.3434368320152,"Bears"
"12501","2014-12-21","15",29.0530085002924,"Bears"
"13341","2014-12-21","16",29.0530085003126,"Bears"
"14181","2014-12-21","17",30.3963105129818,"Bears"
"15021","2014-12-21","19",32.1821070402865,"Bears"
"15861","2014-12-21","20",27.6815186318762,"Bears"
"16701","2014-12-21","21",30.4428931196995,"Bears"
"17541","2014-12-21","22",29.6415003232281,"Bears"
"18381","2014-12-21","23",28.5663932883612,"Bears"
"19221","2014-12-21","24",33.590120620573,"Bears"
"20061","2014-12-21","25",24.9752948188532,"Bears"
"20901","2014-12-21","26",26.9812321794152,"Bears"
"21741","2014-12-21","27",28.4286306520998,"Bears"
"22581","2014-12-21","28",22.648677629723,"Bears"
"23421","2014-12-21","29",24.9324008186623,"Bears"
"24261","2014-12-21","30",25.8587032234379,"Bears"
"25101","2014-12-21","31",23.0845692371934,"Bears"
"25941","2014-12-21","32",23.1203005614979,"Bears"
"26781","2014-12-21","33",24.008962586295,"Bears"
"27621","2014-12-21","34",25.0556489584227,"Bears"
"28461","2014-12-21","35",27.8414605663784,"Bears"
"29301","2014-12-21","36",31.1820419407589,"Bears"
"30141","2014-12-21","37",21.1505489447093,"Bears"
"30981","2014-12-21","38",22.1453293547456,"Bears"
"31821","2014-12-21","39",23.7253296245909,"Bears"
"32661","2014-12-21","40",20.6413851163594,"Bears"
"33501","2014-12-21","41",22.559100596989,"Bears"
"34341","2014-12-21","42",19.5275229870377,"Bears"
"35181","2014-12-21","43",23.4875814142507,"Bears"
"36021","2014-12-21","44",24.6446952896258,"Bears"
"36861","2014-12-21","45",20.7691621115537,"Bears"
"37701","2014-12-21","46",17.8270416222809,"Bears"
"38541","2014-12-21","47",20.0670401404207,"Bears"
"39381","2014-12-21","48",21.2397573777598,"Bears"
"40221","2014-12-21","49",20.7681783453473,"Bears"
"41061","2014-12-21","50",22.128173319771,"Bears"
"41902","2014-12-21","51",21.3187526666951,"Bears"
"42742","2014-12-21","52",24.1452067278262,"Bears"
"43582","2014-12-21","53",23.3243903772576,"Bears"
"44422","2014-12-21","54",23.0268576935729,"Bears"
"45262","2014-12-21","55",20.8588565315102,"Bears"
"46102","2014-12-21","56",31.2529612450476,"Bears"
"46941","2014-12-21","57",25.2815230769463,"Bears"
"47781","2014-12-21","59",34.8635555559755,"Bears"
"48621","2014-12-21","60",30.3022315744489,"Bears"
"49461","2014-12-21","61",31.9595610806375,"Bears"
"50301","2014-12-21","62",29.1101925561516,"Bears"
"51141","2014-12-21","63",30.6148931809778,"Bears"
"51982","2014-12-21","64",31.1190235563282,"Bears"
"52822","2014-12-21","65",25.1083459557553,"Bears"
"53662","2014-12-21","66",26.6408872697268,"Bears"
"54502","2014-12-21","67",29.5217056385737,"Bears"
"55341","2014-12-21","68",24.3356281911571,"Bears"
"56181","2014-12-21","69",25.6268046249082,"Bears"
"57021","2014-12-21","70",23.7781652929612,"Bears"
"57861","2014-12-21","71",23.5078750224611,"Bears"
"58701","2014-12-21","72",23.3880175503238,"Bears"
"59541","2014-12-21","73",22.779629768563,"Bears"
"60381","2014-12-21","74",25.4441261127559,"Bears"
"61221","2014-12-21","75",31.3243940842789,"Bears"
"62061","2014-12-21","76",30.5884597014573,"Bears"
"62902","2014-12-21","77",18.02062358928,"Bears"
"63741","2014-12-21","78",22.287559439161,"Bears"
"64581","2014-12-21","79",21.35480360519,"Bears"
"65421","2014-12-21","80",21.9745698493457,"Bears"
"66261","2014-12-21","81",23.2700981578603,"Bears"
"67103","2014-12-21","82",20.9761102222791,"Bears"
"67941","2014-12-21","83",19.4084090576308,"Bears"
"68781","2014-12-21","84",24.7380974697273,"Bears"
"69621","2014-12-21","85",21.9969361087946,"Bears"
"70461","2014-12-21","86",20.2526150530011,"Bears"
"71301","2014-12-21","87",22.9451215029302,"Bears"
"72141","2014-12-21","88",20.5802541555214,"Bears"
"72981","2014-12-21","89",20.1771310589382,"Bears"
"73821","2014-12-21","90",23.5493788242973,"Bears"
"74661","2014-12-21","91",20.969668975417,"Bears"
"75501","2014-12-21","92",25.1322981606942,"Bears"
"76341","2014-12-21","93",21.7550680857065,"Bears"
"77181","2014-12-21","94",21.452335852748,"Bears"
"78021","2014-12-21","95",20.8594788129966,"Bears"
"78861","2014-12-21","96",29.2565039836432,"Bears"
"79701","2014-12-21","97",24.735972743853,"Bears"
"80541","2014-12-21","98",25.6984798015951,"Bears"
"81381","2014-12-21","99",24.5946322931934,"Bears"
"82221","2014-12-21","100",22.9275751535585,"Bears"
"83061","2014-12-21","101",21.6959661210538,"Bears"
"83901","2014-12-21","102",28.624381021843,"Bears"
"84741","2014-12-21","103",21.915779136443,"Bears"
"85581","2014-12-21","104",23.600899857194,"Bears"
"86421","2014-12-21","105",26.0953824723362,"Bears"
"87261","2014-12-21","106",23.4879031626859,"Bears"
"88101","2014-12-21","107",24.0051637895254,"Bears"
"88941","2014-12-21","108",22.5228587707691,"Bears"
"89781","2014-12-21","109",22.6408632514993,"Bears"
"90621","2014-12-21","110",23.6969138713578,"Bears"
"91461","2014-12-21","111",25.9144311730515,"Bears"
"92301","2014-12-21","112",23.6942143452234,"Bears"
"93141","2014-12-21","113",30.5298725643224,"Bears"
"93981","2014-12-21","114",19.9970047913566,"Bears"
"94821","2014-12-21","115",22.1370444890231,"Bears"
"95661","2014-12-21","116",20.2035893557804,"Bears"
"96501","2014-12-21","117",20.5355149293742,"Bears"
"97341","2014-12-21","118",24.5510054351609,"Bears"
"98181","2014-12-21","119",21.6172069345553,"Bears"
"99021","2014-12-21","120",20.9826828129424,"Bears"
"99861","2014-12-21","121",21.9065747113198,"Bears"
"100701","2014-12-21","122",21.7424404449927,"Bears"
"101541","2014-12-21","123",20.0629237386974,"Bears"
"102381","2014-12-21","124",22.4935760161918,"Bears"
"103221","2014-12-21","125",19.3545294880654,"Bears"
"104061","2014-12-21","126",23.7317919766539,"Bears"
"104901","2014-12-21","127",24.1115539018242,"Bears"
"105481","2014-12-21","129",24.2361194963466,"Bears"
"106241","2014-12-21","131",22.9789830046585,"Bears"
"107081","2014-12-21","132",20.0079746072695,"Bears"
"107921","2014-12-21","133",25.2951810936191,"Bears"
"108761","2014-12-21","134",22.4445416728242,"Bears"
"109601","2014-12-21","135",23.430877558856,"Bears"
"110441","2014-12-21","136",23.5091309148596,"Bears"
"111281","2014-12-21","137",26.1736820691712,"Bears"
"112121","2014-12-21","138",22.6676557575246,"Bears"
"112961","2014-12-21","139",23.6417486623896,"Bears"
"113801","2014-12-21","140",24.443168750487,"Bears"
"114641","2014-12-21","141",23.5165351158224,"Bears"
"115481","2014-12-21","142",23.0313844809271,"Bears"
"116321","2014-12-21","143",23.4835455062564,"Bears"
"117161","2014-12-21","144",22.3159308975131,"Bears"
"118001","2014-12-21","145",25.419865258377,"Bears"
"118841","2014-12-21","146",23.1696527036936,"Bears"
"119681","2014-12-21","147",24.0453859294572,"Bears"
"120521","2014-12-21","148",31.7107092013602,"Bears"
"121361","2014-12-21","149",18.2259139634868,"Bears"
"122201","2014-12-21","150",23.86646735116,"Bears"
"123041","2014-12-21","151",20.5619433178426,"Bears"
"123881","2014-12-21","152",21.1039015799718,"Bears"
"124721","2014-12-21","153",21.7185195895592,"Bears"
"125561","2014-12-21","154",20.307767515934,"Bears"
"126401","2014-12-21","155",21.0549093359435,"Bears"
"127241","2014-12-21","156",20.1091983198472,"Bears"
"128081","2014-12-21","157",25.1491369588894,"Bears"
"128921","2014-12-21","158",20.6278704341638,"Bears"
"129761","2014-12-21","159",21.0947328078918,"Bears"
"130601","2014-12-21","160",21.6101351059872,"Bears"
"131441","2014-12-21","161",21.2149703108096,"Bears"
"132281","2014-12-21","162",24.1329309702538,"Bears"
"133121","2014-12-21","166",23.6787208229239,"Bears"
"133961","2014-12-21","168",29.6726189699454,"Bears"
"134801","2014-12-21","169",24.2994995219621,"Bears"
"135631","2014-12-21","170",23.437340874655,"Bears"
"136471","2014-12-21","171",24.7412623959913,"Bears"
"137311","2014-12-21","172",23.7379910086268,"Bears"
"138151","2014-12-21","173",23.0536126182956,"Bears"
"138991","2014-12-21","174",23.3286630620959,"Bears"
"139831","2014-12-21","175",29.3712653085888,"Bears"
"140671","2014-12-21","176",23.6416843742959,"Bears"
"141511","2014-12-21","177",22.3530115403582,"Bears"
"142351","2014-12-21","178",23.7343268561904,"Bears"
"143191","2014-12-21","179",26.9401739917254,"Bears"
"144031","2014-12-21","180",19.8251238902321,"Bears"
"144871","2014-12-21","181",22.0533239325176,"Bears"
"145711","2014-12-21","182",27.3047800198478,"Bears"
"146551","2014-12-21","183",26.6767218640522,"Bears"
"147391","2014-12-21","184",29.0739166220292,"Bears"
"148231","2014-12-21","185",29.8000458580232,"Bears"
"149071","2014-12-21","186",19.5343126118204,"Bears"
"149911","2014-12-21","187",21.1705156519293,"Bears"
"150751","2014-12-21","188",19.1260565856345,"Bears"
"151591","2014-12-21","189",21.0945132446606,"Bears"
"152431","2014-12-21","190",21.5479672546856,"Bears"
"153271","2014-12-21","191",18.349086700177,"Bears"
"154111","2014-12-21","192",21.1914270874938,"Bears"
"154951","2014-12-21","193",18.9046746100472,"Bears"
"155791","2014-12-21","194",22.0455733627865,"Bears"
"156631","2014-12-21","195",23.0668078967194,"Bears"
"157471","2014-12-21","196",27.1851767041198,"Bears"
"158311","2014-12-21","197",27.8307392178583,"Bears"
"159151","2014-12-21","198",25.574123844749,"Bears"
"159991","2014-12-21","199",21.9146498360874,"Bears"
"160831","2014-12-21","200",22.0868072161611,"Bears"
"161671","2014-12-21","201",24.5624792457604,"Bears"
"162511","2014-12-21","202",21.9437979769956,"Bears"
"163351","2014-12-21","203",19.6570672069341,"Bears"
"164191","2014-12-21","204",20.0915448188456,"Bears"
"165031","2014-12-21","205",18.236083026977,"Bears"
"165871","2014-12-21","206",21.9694393959013,"Bears"
"166711","2014-12-21","207",19.5323115358029,"Bears"
